"X756";"X382";"X692";"X702";"X762";"X733";"N13";"N32";"X696";"X687";"X364";"X774";"X358";"X380";"X794";"X700";"X351";"X344";"X416";"X802";"N18";"X369";"X758";"X805";"X418";"X789";"X348";"X343";"N58";"X379";"X362";"X795";"X803";"N16";"X393";"X759";"N72";"X751";"X701";"X792";"X350";"N40";"X780";"X689";"X783";"N46";"N69";"X699";"X763";"N71";"X693";"N42";"N26";"X791";"X706";"X757"
"I03-B06";-0,91574123;0,798410424;-0,820545458;-1,441263537;1,719147532;-0,031093602;1,250961617;0,722160316;0,318580943;0,082930088;-0,460350942;0,68281323;0,13453224;-0,829742752;0,867463509;0,223396237;-0,422258389;0,770843253;-1,287876933;1,153944109;0,744584496;0,841434578;-0,531346264;-0,073280687;-0,135311215;0,180518555;0,016095594;-0,452583133;-0,527971579;0,057634507;0,301330671;-0,097739796;1,01002493;0,022793447;-0,252770133;0,191717382;-0,018805827;-1,583884809;-0,917562655;-0,316964754;-0,581083683;-3,317325837;1,262424228;0,630045505;0,361626626;0,42157174;-1,323184299;0,846440398;0,746748717;-1,643941328;0,77877618;-2,910044042;1,004172039;0,273121236;1,067989584;1,765322706
"I03-D04";-1,702956512;0,77123628;-0,761504234;-1,911574295;-2,066103792;-0,016361192;0,719616467;2,09650163;-0,03901008;-0,707697954;-0,235172102;0,47682425;0,161119057;-0,904284263;0,722608423;0,627306134;-0,018792321;0,233735504;-1,355999232;1,016666726;0,505950254;0,954104279;-0,217040996;0,096702948;0,449261225;0,289558874;0,174037133;0,157927164;0,113559127;0,493290229;0,591921676;0,29075058;0,704630152;-0,027344653;-0,544460577;0,543514427;-0,280148804;-1,264302078;-1,098055182;-0,029853917;-0,289602734;-2,605025657;0,984749943;0,90119157;0,593771171;0,449129436;-1,389044759;0,995012829;1,099023068;-1,305312264;0,920276708;-2,630209152;1,301096079;0,10331077;1,089306062;1,222506248
"I03-E03";0,735853344;0,347379136;-1,595258342;0,908578498;1,041897703;0,083465649;0,53329599;0,589141083;0,765720558;0,890486901;2,571167713;-0,598708978;-1,691159032;0,140925418;-1,22534014;-1,622345324;0,641169425;-0,542808125;-0,686644513;-0,611855707;0,42447863;-1,861761005;1,985420801;-1,637019025;-1,188473048;1,378601409;0,610189737;1,320351843;-0,191802758;-0,351524099;-1,282855308;0,238246938;-0,193247988;-0,590937066;-0,525460961;0,29469737;-0,815869029;0,78468095;0,224194744;1,001917767;-1,264687393;0,069665765;-0,156902002;-0,643996724;-0,731182922;0,533074808;0,003060302;1,933092972;-0,782747395;-0,13132386;-1,260715323;0,198276537;-0,050261863;0,811550677;1,550513474;-0,776066895
"I03-E08";-1,24649028;1,239040875;-1,051069242;-0,990672135;-1,994446828;0,187137771;1,250982351;0,007877546;0,839163171;0,114897636;-0,358831043;0,763606148;0,056446997;-1,020655509;0,841805551;0,293864184;0,185644747;0,626387156;-1,326277425;1,814804471;0,365400955;0,663545383;-0,804433348;0,277567675;0,231484847;-0,348271437;0,296118712;-0,008956948;-0,464447782;-0,076431453;0,208337822;0,539071587;0,617113564;0,104184324;0,20854416;0,352262804;0,065070745;-0,708350761;-1,884089791;-0,151809112;-0,704581689;-3,05105936;0,886168494;0,815830842;0,338821409;0,683043684;-1,583242024;0,803362638;0,96904534;-1,12407311;1,111357095;-2,66004759;1,145651368;0,487303693;1,141327173;1,169519173
"I03-H06";-0,794913045;0,331179362;1,552815451;-0,947028505;-1,760236906;-0,616169976;0,391826397;-0,355811377;1,004281112;-0,249159804;-1,287957153;0,064819217;-0,056974453;0,744037972;-1,808784395;0,862313067;1,691171398;-0,440873933;0,228200069;0,361220757;0,023269025;0,965721765;-0,902897091;-1,656942849;0,173567542;-0,397276242;0,784834513;0,374295667;0,792923781;2,679340086;0,127224191;-0,097295051;1,52765599;-0,583945807;-0,678125425;0,730085052;1,717801744;-0,31799251;0,338512947;0,35348459;-1,653984692;0,148574738;0,74827762;-0,25794753;-0,322184396;-1,545990271;0,980953643;-0,459304599;-0,470528527;-0,947873165;-1,404622757;1,903948554;0,0052383;-1,396090841;0,020252922;-1,024125429
"I03-I04";0,663617375;-0,196965057;0,769830218;-0,10086707;-1,348298231;-0,597410937;1,389157906;-3,458734799;1,185101336;-0,166430605;0,076911842;-0,509659432;1,421081339;2,417288299;-1,297974775;-0,301091523;-0,567535;0,412513743;-2,042887385;-0,378723199;0,062793025;0,714827488;-0,511856091;-0,206036203;0,132190632;0,27435049;-0,004504861;-1,429767023;0,656566923;1,130152237;0,872594716;-0,770017793;0,243746281;-1,516137871;0,965018745;0,082004711;0,109746618;-0,179355284;1,002887031;0,370271394;1,073797936;-0,91574693;0,93180835;0,473198411;0,772505926;0,241886555;-0,839285704;0,283308409;-0,00916207;-0,673121166;0,138301428;0,418564294;0,763837062;-2,423579025;0,330595242;-0,449054702
"I04-D04";-0,871217662;1,276255498;-1,17424353;-0,610011985;-2,04737891;0,616564932;0,970605057;-0,377227262;0,680577988;0,072934174;0,410787752;0,49399917;0,840856966;-0,965534092;0,935611418;0,462580389;0,193845931;0,706896717;-1,430294189;1,514611546;0,229151912;0,974082895;-0,129572906;0,568606002;0,563861986;-0,044293851;0,532641291;0,299154595;0,091530086;0,336379114;0,944620504;0,241573554;0,830116504;0,689240492;0,426036727;0,039489682;-0,013740028;-0,697473677;-1,679212487;-0,616123916;-0,916812899;-3,247919439;0,901990555;0,160802468;-0,039701609;-0,032170804;-2,008011195;0,287266521;0,941000748;-1,427450623;0,808259335;-2,720210402;0,769416855;0,198210598;0,391340114;1,118075048
"I04-D10";-0,381217822;-0,73079564;0,009974475;-0,686340001;-0,908252759;-0,556228072;-0,834418562;-1,529449061;0,275788039;0,011609023;-0,218849037;1,920881289;-0,1218508;0,571183733;-1,012303304;-0,435218665;0,277931234;0,121983646;0,136069484;0,810354117;0,036515487;0,057701138;-0,124783403;-0,399953875;0,096803948;-1,020686431;-0,586950913;-0,909011232;0,420497326;-0,792294429;-0,634763248;0,098147231;-0,476149164;0,618054762;0,372215571;0,07729881;-0,314461156;-0,367724124;0,209114752;0,815376932;-0,228810536;-0,131291828;0,760169807;-0,581216581;0,3145166;0,919767639;0,228906449;-0,264713039;-0,538157836;-0,242207146;-0,356351838;0,84621216;1,124125887;0,0567576;5,75589077;-0,348984441
"J01-A10";-1,278022895;1,127666784;-0,284632787;-0,779688946;-1,139317775;0,083589797;0,78369219;-0,254160164;0,539474884;0,412796128;0,348783939;1,270274059;0,330058145;-0,429805649;0,852413915;0,113502156;-1,284921199;0,215390602;-1,612633498;0,464926046;0,050200601;0,074354983;-0,782744867;-0,112606973;0,225904047;0,55936306;-0,236095736;-0,490739384;0,197467816;0,305520117;0,943809816;0,524224132;0,678242678;0,260862417;0,000813841;0,471012906;0,302105017;-0,908875462;-0,130818049;-0,359894273;-0,291834842;-3,159508577;0,735879385;0,488634538;0,871071897;0,267850521;-1,948919822;0,687543551;0,811290001;-0,878538088;1,120959919;-3,779836427;0,37548284;0,515217125;1,045923815;1,957594635
"J01-B07";-0,121468706;-1,699837343;0,122270949;-1,262994733;2,504589659;-0,685444067;0,933920301;2,114609112;0,039017072;0,813254589;1,407571985;1,438023841;0,251990244;-0,397948004;-0,509910539;-1,052239895;-0,821993628;0,146803113;-0,732608491;-0,389069355;-0,377545121;-0,633891407;2,288795913;1,946469572;-0,450577016;-1,941394896;-0,290535257;-1,208167334;-0,256178656;-0,469293597;-0,455571983;0,044732239;-0,463907558;-1,278212055;2,052337422;-0,008524895;-0,402757425;-0,775459211;0,641641174;-0,458943326;0,24053197;-0,930862562;0,031685249;0,382866887;-0,014842411;0,488400317;-0,88451309;0,140430293;1,626046854;-0,544988239;0,862262719;-1,091539677;-0,660799506;-0,31473504;0,627726931;0,797736403
"J01-F10";-2,372587069;-0,217277416;1,744880513;-1,298369299;-0,697074243;-0,320404701;0,767067201;-2,230964742;0,915153267;-0,591126313;-2,825133184;1,108338025;-0,528332522;-0,300008128;-0,048727662;0,199515873;1,085625818;0,400778104;0,927329879;1,058626588;-2,270898496;1,685379822;-0,544087965;0,990117756;0,83114892;-0,247160741;-0,425921033;-0,995417786;1,416382596;0,747191857;-0,349974321;1,667304563;1,003618225;-0,135282362;-0,640074739;0,3169786;0,825973583;-0,691431536;0,590314984;0,183911438;-1,012774056;-0,828718988;-0,041526135;0,519843725;0,82232012;0,308408624;0,497780966;0,006112012;-0,010150873;-0,117812206;0,290478377;0,339636749;-0,175356779;-1,220818338;0,479266257;-0,756800152
"J01-I12";-1,520530087;-0,275879053;-0,110067937;-0,658388092;0,463367511;-0,706767538;-0,358453331;-0,809071853;0,523778845;-1,637472457;-2,320396586;-0,530671552;-0,611840826;1,145394197;0,411327218;-1,264369851;3,379298295;1,167067055;1,103028115;1,323528417;-0,08025391;-0,16470666;-0,482698768;0,820978331;-1,026053738;0,986738811;-0,71814343;-0,262684737;-0,086524534;1,291177716;0,390111897;-0,334598689;1,322017852;-1,015377674;-0,577558672;-1,278515012;0,780033566;1,114296538;-0,723017828;0,849518709;-1,070541356;1,428267797;1,004940767;-0,781319377;0,15057119;-1,07683402;0,457366554;-1,063631349;-0,465840555;0,937145702;0,603512966;0,62465697;-0,367178642;0,80875995;0,226914282;-0,300546141
"J01-J09";-1,002474005;1,128711049;-0,603057196;-0,994163064;-2,235710073;-0,680181294;0,817796286;0,430909377;-0,104958936;0,261036965;0,9396565;1,173799903;-0,191158584;-1,080538544;0,711850853;0,973816074;-0,110883992;0,093637961;-1,148319871;0,704100678;-0,177107744;0,861256023;-0,327708791;0,062289342;-0,135376833;0,00555237;-0,30647456;-0,694559517;-0,550194473;0,021526326;0,533091292;0,376703981;0,246006483;-0,543562302;-0,268707209;0,319309071;0,30459025;-0,565346079;-1,107020785;-0,441159193;-0,08259374;-2,911510742;1,406882553;0,510717256;0,458777739;0,207181328;-1,420932334;0,953996349;0,853939662;-1,389832105;1,193601492;-2,60852425;1,389672313;0,833223698;1,360058137;2,306002135
"J02-C09";-1,625671213;1,135209243;-0,608786357;-1,545194837;-2,432108626;0,250769236;1,330284971;0,720541781;-1,034491378;-0,552162437;-1,044217395;0,919686407;0,351859273;-0,382934987;0,528104507;0,517385077;-0,557676991;0,646614076;-0,222089734;0,841500411;-0,990334258;0,508553441;-1,201171775;-0,666300788;0,235866782;0,305731366;0,292889455;-0,72695384;0,760989537;1,193060521;0,849751995;1,467193044;0,720359406;-0,183850961;0,143635558;0,314029055;0,33422709;-0,098965976;0,212599462;-0,454817194;-0,537700326;-2,318777138;0,691307915;1,454198479;0,431264905;0,509274079;-1,002432532;1,443893999;0,748959456;-1,704384365;0,326449188;-2,718538686;0,36860735;0,128364719;0,685436264;1,477130564
"J02-D01";1,013674436;-1,309817777;0,079521121;-1,331782144;-0,9343639;2,341557013;-0,929923171;-1,000522689;0,892409423;-1,020329784;-0,418109137;0,335014207;-0,462304038;0,457720586;0,308691699;-0,175562286;-1,07185208;1,045297601;0,329481554;-0,339362792;0,431908034;-0,603282065;0,032007427;2,335667525;0,982586881;0,242092755;-0,836061268;-0,974696283;0,332138628;0,276977748;0,297005807;-0,020159368;0,416259737;-0,078972495;-0,539584642;0,448947423;-1,161818899;0,223650031;-0,264242231;-6,22e-05;0,072096565;1,34745467;-1,667623992;-0,645438227;1,151150162;0,17244029;1,21440903;-0,459305589;0,497106892;-1,673293829;-1,471242315;3,155346485;-1,384433115;1,052770859;0,301016059;-0,79230336
"J02-E01";-0,031072086;-0,761088386;0,736785289;1,374022422;0,216890473;0,754436542;0,641373674;1,348445359;0,78532079;0,280445221;-1,902403893;-0,717888025;-0,917231316;0,810083961;-1,00264908;0,835924144;-0,182125767;-0,996935264;0,985354817;-0,90520847;-1,906251439;-0,98185024;-0,119177532;-1,36464645;1,233060375;2,069361555;-2,044097125;-1,475755694;0,353813558;0,075058122;-0,562175115;0,46315506;-0,008092477;0,465147756;-1,278729961;-1,196606815;-0,782178151;0,63241854;2,207710441;0,756456856;-1,551991202;1,334203836;0,096907402;-0,404589096;1,20808192;0,542484292;0,461205075;0,590116093;-1,177067587;0,081181348;0,56757631;0,197486776;-0,981516081;0,018773756;0,655860756;-0,16585921
"J02-H10";-1,060260871;-1,08257381;0,302741999;0,515485807;-0,186334806;1,915509467;-0,131338565;-0,03081433;1,24529388;0,062475247;-1,279693315;-0,649451435;0,200469714;0,414230499;-1,422946379;0,41723325;1,038113846;-1,588204506;1,203813589;-1,319728325;-0,529193144;0,269608326;-1,167998979;-1,114965073;-0,985269433;-0,268013828;0,16847414;1,09755312;0,837011608;0,686218671;-0,184262821;-0,359368227;-0,576609708;2,001218297;-1,221192096;-0,20890429;2,755118691;1,101654431;-0,726100811;0,125775546;-0,749879402;0,883969333;1,361167303;0,677739467;-0,368582942;-0,181548373;-0,622241134;0,508248747;-0,456731326;-0,942749835;-0,948388544;-0,879279895;0,548987113;-0,491002089;0,517760331;-1,37536675
"J03-C02";3,636808182;0,479980527;0,323114734;-1,068026813;0,351146317;-0,103946002;-0,96160192;0,304995987;-0,894472765;1,02004039;2,350621842;-0,011584928;0,649435686;1,044471794;1,194368641;0,327323581;0,268619306;0,651838683;0,114421503;0,057267262;2,787955063;-1,283738924;-0,238985297;1,813696855;-0,579096576;-0,644535488;0,726570907;0,057248096;-0,891407056;-0,379820363;-0,43920437;-0,083769266;0,063201927;-0,80203471;-0,055880162;0,653205875;-0,280644156;-0,809635067;-1,231530488;-0,614211694;1,004441226;-0,988969434;-1,208164356;0,136264084;-0,879537539;-0,536789599;-1,03078771;-1,004181694;-0,287772481;0,742577157;-0,868878204;-0,650983279;0,14465603;-1,19092036;-0,091499892;-0,11705092
"J03-I09";-3,531687008;-0,872797405;0,258223399;2,262155805;-0,195951354;-0,403455964;0,006807177;-2,384921551;-0,088469551;-0,59855068;-1,189098948;-0,288804277;0,235933265;-0,081929765;-0,876665745;0,247266359;1,954313108;-0,533985508;1,63624321;0,306105724;-1,46195191;0,733070384;-0,163930443;-1,808284116;0,481945732;0,322365506;-0,099082442;-0,559112672;0,671766343;0,876232061;0,230741351;0,553370432;0,7608392;-0,043175418;0,401677368;-0,273096042;0,007793972;0,713542902;0,106100888;0,412447592;0,064525742;0,710217142;0,8059241;-0,164357024;0,087557362;0,121538277;1,201653852;0,706698673;-0,123731138;-1,774973629;0,046714152;0,51318466;1,573516559;0,153963771;0,395035692;-0,305295463
"J04-B10";0,052761104;-0,144754282;-0,552456078;0,567593738;0,048648105;-0,045363472;0,936827954;-2,15567917;1,069649523;-0,19323278;0,205187642;-0,311563436;0,392218059;1,072687621;0,57044239;-0,746715643;0,405740309;0,872548866;1,64804152;1,367144424;0,516029741;0,1645009;-1,417004634;0,035262772;-0,338328191;-0,805732874;-0,381058072;-0,547182213;-0,742856128;-0,21062121;0,370907718;-0,07063927;-2,370927114;-0,186691968;1,218434832;-0,116972144;0,756665387;-0,533565384;-0,076810866;0,836523485;0,129874919;0,077741854;0,182771536;-0,074837524;1,872753762;1,801115674;1,424300453;-2,386648727;-0,333445701;-0,933315424;-0,097853784;0,94488728;-2,434731442;-2,081252007;-0,145763021;-0,156865473
"J04-C12";-1,404847635;-0,934366679;0,738276698;-0,407007483;0,135652403;0,158763067;-0,175547034;0,805992055;0,17200527;0,454935054;-2,018158949;0,634043069;-0,631896942;0,811903438;-0,480865967;1,48314822;-1,043871968;-1,230667989;0,848424276;0,556752293;-2,142545786;-0,746682361;-2,01366068;-2,345101582;0,764727704;-0,951882833;0,391919275;0,775564501;-0,427747554;0,602974961;0,1549501;2,782573587;1,975351261;1,074896597;0,417545006;0,113679008;1,796440643;-0,207587019;0,263220745;-0,128528025;-0,403615787;0,293756864;-0,247797179;-0,003607049;0,00275408;0,327641591;0,202122302;-0,038415569;-1,089342047;0,484550921;-0,833302182;-0,367170756;-0,566000394;0,16612162;0,619247314;-0,641776192
"J04-D12";-3,401448295;0,415705196;0,121417789;-1,10620261;-1,928329913;0,695821026;-0,268521344;1,478232424;0,361447968;-0,073762713;-1,017493421;0,244434199;0,939171047;0,853365369;1,00370346;0,05150783;-1,482875929;0,15584737;-1,005874623;0,993974412;-0,043747254;0,369370253;-0,786464584;-0,266363385;0,995251628;-1,207088825;1,069824686;0,682093584;-0,200393937;-0,465076134;0,215168266;0,525755908;0,854151399;1,119126563;0,38440356;1,014252664;0,809493936;-0,265511812;-0,358432191;-0,235451777;0,697215762;-1,869443235;0,564926241;-1,1121873;0,51688381;-0,136984581;-1,555432263;-0,268405015;1,002257912;-1,303952562;0,325133408;-1,802872439;0,627766132;0,478069499;0,342358776;1,932153405
"J04-G10";0,750660201;-0,991691017;-0,943594512;1,02520847;0,748638133;-0,421492665;-0,901349492;-0,609850129;-0,12511903;0,250154481;1,147786671;-0,767673145;0,751596444;-0,012321518;-1,122089749;0,114409162;0,099425946;-0,442133226;1,85407459;0,643089091;0,726563904;1,502196745;0,051404945;0,907313485;0,072394981;0,046716729;-0,806852356;-1,187992351;0,833968378;-0,627535365;-1,364171887;-0,816382063;1,417660561;0,771800947;-0,538261821;-0,949299694;-0,454640815;-3,079298499;-0,135893478;-0,126765769;-0,430887177;-1,509069048;0,936649167;0,298836388;0,625172498;-1,852105178;-0,9086533;0,522585232;0,175511025;2,027093376;1,95366351;-0,374407557;0,220586916;-0,370074734;1,673175845;-0,599599776
"J04-H11";1,201889509;0,61965826;0,219537451;-0,068325211;0,478211966;-0,184210209;-0,417226772;0,499967474;-0,522774089;-0,329492939;1,233108415;-0,014859534;0,310776732;-0,048647782;0,283325449;-0,357432096;1,191593319;0,710727798;-0,635251997;-0,165080775;0,922875559;-0,153775753;-0,263590916;0,937743805;-0,216684891;0,005279247;-0,634418076;-0,308045589;-0,027784076;0,025620741;-0,209212222;-0,812226225;-0,411336841;-0,675027881;-1,199169484;-0,218904866;-0,200348653;-0,017718722;0,041514487;-0,38089188;0,097284974;0,24627264;-0,369562127;6,009180836;-0,124477154;-0,781491236;-0,090507301;-0,622508145;-0,666749783;1,253924353;-0,796564264;-0,865963803;-1,043773256;-0,772952521;-0,382229491;-0,84683076
"J04-I07";-0,318151497;1,190334152;-0,22462304;1,981004395;0,528139009;-0,682328913;0,617894594;1,542518077;-1,151133277;0,502839737;3,508869136;1,01688494;-0,945881596;-0,309226041;0,731872173;0,1432888;1,014133956;-1,236199807;0,957269404;1,467966219;-0,446556596;-0,971385745;-0,0245386;0,16417032;-1,562627132;0,113327341;-0,952365173;0,512738519;-0,322989537;0,635061081;-0,645169957;0,672708163;-0,445846869;0,210622894;-0,524337838;-1,381971394;-0,636858946;-0,273866614;1,341175813;0,001873586;0,612649318;0,597920152;-0,394012201;-1,268931371;0,074588173;-1,243638944;-0,898904818;0,24198808;-1,066934497;1,96794464;-1,025939587;-0,681753035;-1,358635782;-0,557025357;-0,640168052;-0,082070073
"K01-A06";0,517822012;-0,855279797;-0,412690955;-1,453335593;-0,86144187;-0,510225007;0,729251669;0,051525991;-0,816448611;-0,39513057;1,746897323;1,167540625;0,371130899;-0,789383715;0,453947885;-0,126096576;-1,292983121;0,47115171;-1,952230625;-0,510411828;0,051001586;-0,385340735;-0,763345948;-0,072025807;0,391235359;-0,172178296;-0,019756016;-0,110753164;-0,150245312;0,261786412;1,095575123;0,678498509;0,42057235;0,110411811;-0,077842628;0,175621706;0,655803295;-0,741359886;0,083846194;-0,498252096;0,360593884;-2,886418683;1,345342006;0,943696373;0,478821314;0,680337059;-1,241100226;1,314762282;0,900979204;-1,339526548;0,85743935;-2,865917174;1,287741958;0,163910187;1,217931579;2,235054352
"K01-C01";-1,788551602;-1,677198787;1,508126668;0,552279515;-0,938262131;0,458032737;0,190055643;-2,549610256;0,487836827;0,824764031;-1,015467831;1,199221493;0,853656535;0,620672246;-0,796812578;0,136839431;0,628432499;0,10327941;1,351772326;0,725294189;-2,980322398;1,036355216;-0,337023379;-2,022489864;0,612472219;-0,597415286;0,323180899;0,130651281;0,604324263;-0,41969593;0,916261771;0,742083265;0,351832624;0,738771568;0,994603945;0,016329624;0,310568963;0,388412186;0,395083212;0,685685088;1,035781531;-0,14232237;0,788740811;-1,102300215;-0,41922367;0,449222221;-0,517212082;0,145881349;1,305450716;-1,724789942;-0,16679273;-1,141514905;-0,335938358;-0,038853428;-0,93162061;-0,933022758
"K01-D08";0,664667821;-0,041059146;0,306275685;1,694360822;-0,15015417;-1,043294647;-0,652028209;-2,407861945;-0,035221056;0,614785464;2,532012793;-0,686862233;-0,552827494;-0,451439991;-1,733480054;-0,91765142;-0,219575358;-1,725993313;-0,306890352;-1,720244072;0,726263441;0,414053981;0,352960858;1,035199105;-0,385562941;0,87288652;1,732056124;0,44496764;1,184054401;-0,198005557;0,089408593;-1,956837687;-0,449540131;-1,338612923;0,48157766;-0,041125518;0,546972632;-0,485754217;-0,470566779;0,591855261;0,412534786;0,737764263;0,618823094;0,885273126;0,013624889;0,089644931;0,421389835;0,44872428;0,232166766;-1,996550475;-0,267272506;2,165099151;-0,42108638;-0,551435631;0,831656839;-0,558437111
"K02-B03";-1,665201136;-0,314105395;-0,088897421;-0,550090477;-1,888412788;-0,893208813;0,686791657;0,7875568;-0,793030781;0,347898427;-1,049921385;0,98017156;1,061056397;-1,057828885;1,069976764;0,62113656;-0,300584006;0,291206941;0,102095847;1,526921828;0,01856826;1,257891864;0,321091482;0,021267153;0,287230383;-0,098623626;0,446852795;-0,485232398;0,279033199;2,372287737;0,728105718;0,552582245;0,030828119;0,170570492;0,058786305;0,381984884;-0,329626301;-0,359520848;-1,041430584;0,477271081;-0,595418922;-2,672399931;0,971935291;-0,162461638;0,080811195;0,132780798;-1,606816355;0,537793324;0,417715879;-2,724953964;0,934068008;-2,075948005;0,392510817;0,409041426;0,929440803;1,501622654
"K02-D07";-0,823475895;1,700582508;0,622013245;-1,155111557;-2,332542107;-0,054258757;1,336563465;-0,105367349;-0,123831778;0,776546791;-2,161026782;0,990091678;-1,175956918;0,121592639;-0,007313327;1,153120092;0,514005101;0,340911243;1,492846643;1,093232993;-0,547372588;1,838542155;-2,244265904;-1,222919801;-0,021886704;-0,044185576;-0,94904784;-0,220186897;0,203382678;0,710942128;-0,353765522;0,180174476;-0,013256215;0,200059317;-0,909693682;-0,26501378;0,310035271;1,125763717;0,173458354;0,25685279;-0,745077425;1,047936636;0,342622899;-1,306291406;-0,018030107;-0,04194196;1,353409917;0,453140411;0,153169544;-2,173238997;-1,218738445;1,418426262;0,070652625;0,78437815;0,920378591;-0,972118025
"K02-E04";-1,638887949;1,312073524;0,901391651;-0,411641665;-1,6901287;-1,074884606;0,650437795;0,561386745;-0,443324454;-0,011707221;-1,406276932;0,547994609;0,360412073;-0,616677467;0,956113892;-0,392764289;0,054250764;-0,074702109;-2,835252505;0,791157995;0,131260718;0,954739959;-0,208770173;0,408738274;-0,252566986;0,207625729;-0,022902711;0,170658898;1,171128029;-0,118493493;-0,325773957;0,36866756;0,547784008;0,816867972;0,830787608;-0,262564779;0,668616731;-0,019946815;-1,164993586;-0,016261398;-1,375356057;-2,242050793;0,513026858;0,036438131;0,731291251;-0,380630242;-1,446223087;-0,098978995;0,628147152;-0,461424221;1,304773242;-2,429781993;1,80606489;0,984022888;1,061415539;1,77027567
"K02-F08";-0,555969581;-0,988285987;0,654952201;0,246921159;1,238856278;1,201313492;0,035933211;0,351978445;0,101313861;-0,753398464;-0,55692785;-0,751764654;-1,130958451;-0,983113744;0,750433995;0,551378098;0,54621441;-0,539261637;0,881160524;-0,334096627;-0,126379818;-0,7804488;0,90606812;-0,672317708;-0,31745042;0,446210532;-2,177024942;-0,956241021;-0,811586022;-1,421712101;-0,950068284;-0,312718344;0,80546705;-0,453940615;-1,679094736;0,239558495;-0,816751666;0,174911959;-0,022234562;1,419730052;-0,099029702;0,418521107;0,870618585;1,166581229;1,479193636;0,217386937;0,739137513;-0,267781911;-0,863270542;4,437019426;0,087887036;0,618772374;-0,482766301;-0,262879064;-0,434589732;0,516585735
"K02-K11";-3,343844247;-0,67887298;0,870123929;1,295049823;0,635353123;0,60712626;-0,044090979;-1,907863386;1,095113035;0,140793804;-2,169659441;-0,708309963;-1,018414635;-0,158889156;-1,21140452;0,192855676;0,599621963;0,147742909;1,174258311;1,24414529;-0,976356823;0,688533153;0,162557523;-0,340642987;0,385064137;2,313112412;-0,224977472;-0,609567256;1,719806413;-0,444212671;-0,72288932;-0,42253272;0,719138977;1,279496362;-0,863822693;0,017892541;-0,695340302;0,412828039;0,513868975;-0,366009318;-1,455910875;-0,586129212;0,842024082;-0,612387165;0,806704438;-0,031574875;0,354546161;0,383700599;-0,151857201;1,203174209;1,391168198;-0,236322131;0,180585112;-0,462645706;0,173982617;-1,289150738
"K03-B02";-1,301386342;1,070180975;-0,618273661;-0,955179132;-1,24803294;0,204583263;0,744118764;-0,040042096;-0,348030952;0,236847703;0,502992582;1,31915225;0,493050242;-0,709138178;0,760708009;0,051662208;-0,180369315;0,57115992;-1,743437095;1,341431017;0,548890359;0,741709;-0,315835877;0,117436197;-0,001734653;0,318802591;0,332855591;-0,125648698;-0,351784636;0,168920839;0,517095083;-0,046638608;0,946888915;0,170589403;0,118437311;0,393611185;0,330324131;-1,190807895;-1,5077646;-0,250835433;-0,556265181;-3,064338903;1,096017885;0,402467874;0,485623182;-0,223909361;-1,865130713;0,134392783;1,155056264;-1,23375006;1,048403705;-3,062540178;1,490337072;0,470657227;1,314120019;1,443345175
"K03-C04";1,740129689;0,298012467;0,008708778;-0,311613324;-0,778557953;0,876716971;-0,410716958;-1,086841425;-1,321167773;-0,118738376;-1,006603513;-0,575314016;0,315085358;-0,70719212;-0,155853058;-0,555494662;3,552350042;0,005799209;2,68736018;0,830249847;0,466526354;1,289619681;0,267410259;1,015238106;-0,854513437;-0,759776396;0,213761009;0,000558406;1,045426291;-0,201701472;-0,078884191;-1,212643865;0,574356981;0,777413928;-1,25539859;-0,005836457;1,111834626;0,084280056;1,141994141;0,233123929;-1,309064403;1,015666483;0,673743381;-1,009421512;0,396188767;-1,880902153;-0,326315196;0,170388839;0,161147967;-0,932912487;-0,244825321;-0,416669563;-0,700809126;-0,642287009;-0,088059764;-1,819979714
"K04-B03";-1,1698244;-0,769125753;-0,585044623;-0,241252909;-1,043083277;-0,516904064;-0,66880411;1,588014249;1,275608784;-1,042535807;-0,042676528;-1,300144653;-0,35534966;-0,030228816;-0,110927396;-0,780494293;5,913597669;-0,132845315;-0,129671646;0,988924766;0,350112241;0,493606568;-0,92385266;-0,722496187;0,658572384;0,506939439;0,096224949;0,086605794;-0,172263069;-0,080912347;0,430934608;-0,02930783;0,634768966;-0,896637816;-0,291978015;-0,204310921;-0,448606509;-0,144899961;-0,485655779;-0,500723027;0,109755288;-0,924292818;0,582369724;-0,399710936;0,669154878;0,640836212;-0,625479958;0,502711921;0,350638016;0,305823372;0,139546315;-0,123460692;-0,464957886;-0,29610359;0,157866761;0,080512673
"K04-G06";0,792000713;-0,951157444;-0,69761574;0,502308542;-0,809412516;-1,272843719;-0,956255827;1,40002553;0,474292608;-1,206161748;0,715368819;0,050116232;0,422358219;0,611210648;0,471310662;-1,588915719;-1,479812302;0,420541937;2,243039538;0,655745999;0,622709125;0,281058208;0,741458248;0,115735251;1,594656541;-1,005837238;0,333409615;1,668749402;-1,620740444;-0,952949857;-0,007902477;1,204721882;1,66704651;-0,37476257;-0,874125681;-0,7161931;-0,434015226;-0,878697589;-0,542182035;-1,494312675;-0,113556745;-0,649308373;-1,066192415;0,056724015;1,503853999;0,468751452;0,093122146;-1,263878736;-0,405311202;1,491158077;0,318066209;2,020495184;-0,973930373;-1,1066396;-0,069233543;0,802231687
