#nodeA	nodeB	score1
HES1(3280)	STAT3(6774)	0
ID2(3398)	IFI16(3428)	0
ID2(3398)	PAX5(5079)	0
ID2(3398)	RB1(5925)	0
ID2(3398)	RBL1(5933)	0
ID2(3398)	RBL2(5934)	0
ID2(3398)	TCF4(6925)	0
ID2(3398)	TCF3(6929)	0
ID2(3398)	TCF12(6938)	0
ID2(3398)	MSC(9242)	0
ID2(3398)	ELK3(2004)	0
ELK3(2004)	MAPK8(5599)	0
ELK3(2004)	MAPK9(5601)	0
ELK3(2004)	TCF3(6929)	0
ELK3(2004)	PIAS1(8554)	0
ID3(3399)	IFI16(3428)	0
ID3(3399)	PAX5(5079)	0
ID3(3399)	TCF4(6925)	0
ID3(3399)	TCF3(6929)	0
ID3(3399)	TCF12(6938)	0
ID1(3397)	IFI16(3428)	0
ID1(3397)	TCF4(6925)	0
ID1(3397)	TCF3(6929)	0
ID1(3397)	TCF12(6938)	0
IFNAR1(3454)	IFNAR2(3455)	0
IFNAR1(3454)	LCK(3932)	0
IFNAR1(3454)	PIK3R1(5295)	0
IFNAR1(3454)	PRKACA(5566)	0
IFNAR1(3454)	MAPK1(5594)	0
IFNAR1(3454)	PTPN6(5777)	0
IFNAR1(3454)	PTPN11(5781)	0
IFNAR1(3454)	PTPRC(5788)	0
IFNAR1(3454)	STAT2(6773)	0
IFNAR1(3454)	STAT3(6774)	0
IFNAR1(3454)	TYK2(7297)	0
IFNAR1(3454)	ZAP70(7535)	0
IFNAR1(3454)	FBXW11(23291)	0
IFNAR2(3455)	JAK1(3716)	0
IFNAR2(3455)	PRKCB1(5579)	0
IFNAR2(3455)	STAT1(6772)	0
IFNAR2(3455)	STAT2(6773)	0
IFNAR2(3455)	STAT3(6774)	0
IFNAR2(3455)	TYK2(7297)	0
IFNG(3458)	IFNGR1(3459)	0
IFNG(3458)	IFNGR2(3460)	0
IFNGR1(3459)	IFNGR2(3460)	0
IFNGR1(3459)	JAK1(3716)	0
IFNGR1(3459)	JAK2(3717)	0
IFNGR1(3459)	PTPN11(5781)	0
IFNGR1(3459)	RAC1(5879)	0
IFNGR1(3459)	STAT1(6772)	0
IFNGR1(3459)	SOCS1(8651)	0
HDAC2(3066)	IFRD1(3475)	0
HDAC2(3066)	ING1(3621)	0
HDAC2(3066)	MXD1(4084)	0
HDAC2(3066)	PA2G4(5036)	0
HDAC2(3066)	PML(5371)	0
HDAC2(3066)	PPP1R8(5511)	0
HDAC2(3066)	PTMA(5757)	0
HDAC2(3066)	ARID4A(5926)	0
HDAC2(3066)	RBBP4(5928)	0
HDAC2(3066)	RELA(5970)	0
HDAC2(3066)	RFX5(5993)	0
HDAC2(3066)	SP1(6667)	0
HDAC2(3066)	SP3(6670)	0
HDAC2(3066)	STAT3(6774)	0
HDAC2(3066)	YY1(7528)	0
HDAC2(3066)	MTA1(9112)	0
HDAC2(3066)	ZNFN1A1(10320)	0
HDAC2(3066)	SNW1(22938)	0
HDAC2(3066)	RCOR1(23186)	0
HDAC2(3066)	SIN3A(25942)	0
HDAC2(3066)	HDAC10(83933)	0
IGF1(3479)	IGFBP1(3484)	0
IGF1(3479)	IGFBP3(3486)	0
GNAI2(2771)	IL8(3576)	0
GNAI2(2771)	IL8RB(3579)	0
GNAI2(2771)	PLSCR1(5359)	0
GNAI2(2771)	RGS4(5999)	0
GNAI2(2771)	RGS16(6004)	0
GNAI2(2771)	TSHR(7253)	0
GNAI2(2771)	TUBA1(7277)	0
GNAI2(2771)	RGS5(8490)	0
GNAI2(2771)	PTPRU(10076)	0
GNAI2(2771)	RGS14(10636)	0
IGF2R(3482)	PLAU(5328)	0
IGF2R(3482)	CREG1(8804)	0
IGF2R(3482)	GGA2(23062)	0
IGF2R(3482)	GGA1(26088)	0
IGF2R(3482)	PACS1(55690)	0
IKBKB(3551)	IRS1(3667)	0
IKBKB(3551)	MAP3K11(4296)	0
IKBKB(3551)	NFKB1(4790)	0
IKBKB(3551)	NFKB2(4791)	0
IKBKB(3551)	NFKBIA(4792)	0
IKBKB(3551)	PRKCB1(5579)	0
IKBKB(3551)	PRKCQ(5588)	0
IKBKB(3551)	PRKCZ(5590)	0
IKBKB(3551)	EIF2AK2(5610)	0
IKBKB(3551)	RELA(5970)	0
IKBKB(3551)	MAP3K7(6885)	0
IKBKB(3551)	TNFAIP3(7128)	0
IKBKB(3551)	TNFRSF1A(7132)	0
IKBKB(3551)	TRAF2(7186)	0
IKBKB(3551)	NCOA3(8202)	0
IKBKB(3551)	IKBKG(8517)	0
IKBKB(3551)	IKBKAP(8518)	0
IKBKB(3551)	CFLAR(8837)	0
IKBKB(3551)	MAP3K14(9020)	0
IKBKB(3551)	EIF2AK3(9451)	0
IKBKB(3551)	TANK(10010)	0
IKBKB(3551)	CDC37(11140)	0
IL1B(3553)	IL1R1(3554)	0
IL1B(3553)	IL1RAP(3556)	0
IL1B(3553)	MMP2(4313)	0
IL1B(3553)	IL1R2(7850)	0
IL1R1(3554)	IL1RAP(3556)	0
IL1R1(3554)	IL1RN(3557)	0
IL1R1(3554)	MYD88(4615)	0
IL1R1(3554)	PIK3R1(5295)	0
IL2RB(3560)	IL2RG(3561)	0
IL2RB(3560)	IL15(3600)	0
IL2RB(3560)	IL15RA(3601)	0
IL2RB(3560)	JAK1(3716)	0
IL2RB(3560)	LCK(3932)	0
IL2RB(3560)	LYN(4067)	0
IL2RB(3560)	PIK3R1(5295)	0
IL2RB(3560)	PTPN6(5777)	0
IL2RB(3560)	RAF1(5894)	0
IL2RB(3560)	SHC1(6464)	0
IL2RB(3560)	STAT1(6772)	0
IL2RB(3560)	STAT3(6774)	0
IL2RB(3560)	STAT5A(6776)	0
IL2RB(3560)	STAT5B(6777)	0
IL2RB(3560)	SYK(6850)	0
IL2RB(3560)	SOCS1(8651)	0
IL2RB(3560)	EIF3S9(8662)	0
IL2RB(3560)	SOCS3(9021)	0
HRAS(3265)	INSR(3643)	0
HRAS(3265)	IRAK1(3654)	0
HRAS(3265)	LGALS1(3956)	0
HRAS(3265)	NF1(4763)	0
HRAS(3265)	PDGFB(5155)	0
HRAS(3265)	PIK3CA(5290)	0
HRAS(3265)	PIK3CD(5293)	0
HRAS(3265)	PIK3CG(5294)	0
HRAS(3265)	PIK3R1(5295)	0
HRAS(3265)	PRKCI(5584)	0
HRAS(3265)	PRKCZ(5590)	0
HRAS(3265)	MAPK8(5599)	0
HRAS(3265)	MAP2K1(5604)	0
HRAS(3265)	RAF1(5894)	0
HRAS(3265)	RALGDS(5900)	0
HRAS(3265)	RASA1(5921)	0
HRAS(3265)	SOS1(6654)	0
HRAS(3265)	TIAM1(7074)	0
HRAS(3265)	VAV1(7409)	0
HRAS(3265)	BRAP(8315)	0
HRAS(3265)	DGKZ(8525)	0
HRAS(3265)	RASGRP1(10125)	0
HRAS(3265)	RASSF5(83593)	0
IL2RG(3561)	IL4R(3566)	0
IL2RG(3561)	IL7(3574)	0
IL2RG(3561)	IL7R(3575)	0
IL2RG(3561)	IL15(3600)	0
IL2RG(3561)	IL15RA(3601)	0
IL2RG(3561)	JAK1(3716)	0
IL2RG(3561)	PTPRJ(5795)	0
IL2RG(3561)	SHC1(6464)	0
IL2RG(3561)	STAT1(6772)	0
IL2RG(3561)	STAT5A(6776)	0
IL6(3569)	IL6R(3570)	0
IL6(3569)	IL6ST(3572)	0
IL6(3569)	ZBTB16(7704)	0
IL6R(3570)	IL6ST(3572)	0
IL6R(3570)	STAT3(6774)	0
IL6R(3570)	ARTS-1(51752)	0
IL6ST(3572)	JAK1(3716)	0
IL6ST(3572)	LIF(3976)	0
IL6ST(3572)	LIFR(3977)	0
IL6ST(3572)	OSM(5008)	0
IL6ST(3572)	PIK3CG(5294)	0
IL6ST(3572)	PLAUR(5329)	0
IL6ST(3572)	PRKCD(5580)	0
IL6ST(3572)	PTPN6(5777)	0
IL6ST(3572)	PTPN11(5781)	0
IL6ST(3572)	STAT3(6774)	0
IL6ST(3572)	TYK2(7297)	0
IL6ST(3572)	VAV1(7409)	0
IL6ST(3572)	SOCS3(9021)	0
IL6ST(3572)	OSMR(9180)	0
IL7(3574)	IL7R(3575)	0
IL8(3576)	IL8RB(3579)	0
IL8(3576)	MMP9(4318)	0
IL8(3576)	CCL4(6351)	0
IL8(3576)	SDC1(6382)	0
CXCL3(2921)	IL8RB(3579)	0
IL8RB(3579)	PPBP(5473)	0
IL8RB(3579)	PPP2CA(5515)	0
IL8RB(3579)	CXCL5(6374)	0
IL8RB(3579)	ST13(6767)	0
IL8RB(3579)	RAB11FIP2(22841)	0
IL10RA(3587)	IL10RB(3588)	0
IL10RA(3587)	JAK1(3716)	0
IL12RB1(3594)	STAT4(6775)	0
IL4R(3566)	IL13(3596)	0
IL4R(3566)	IL13RA1(3597)	0
IL4R(3566)	IRS1(3667)	0
IL4R(3566)	JAK1(3716)	0
IL4R(3566)	JAK2(3717)	0
IL4R(3566)	NCF1(4687)	0
IL4R(3566)	PRKCZ(5590)	0
IL4R(3566)	PTPN6(5777)	0
IL4R(3566)	PTPN11(5781)	0
IL4R(3566)	SHC1(6464)	0
IL4R(3566)	STAT6(6778)	0
IL4R(3566)	IRS2(8660)	0
IL4R(3566)	SOCS5(9655)	0
IL13(3596)	IL13RA1(3597)	0
IL13(3596)	IL13RA2(3598)	0
IL13(3596)	PIK3R1(5295)	0
IL13(3596)	VCAM1(7412)	0
IL15(3600)	IL15RA(3601)	0
IL16(3603)	KCNA3(3738)	0
IL16(3603)	PPP1R12A(4659)	0
FCGR2B(2213)	INPPL1(3636)	0
FCGR2B(2213)	LY6E(4061)	0
FCGR2B(2213)	LYN(4067)	0
FCGR2B(2213)	MAPK1(5594)	0
FCGR2B(2213)	MAPK3(5595)	0
FCGR2B(2213)	PTPN6(5777)	0
FCGR2B(2213)	C14orf1(11161)	0
INSR(3643)	IRS1(3667)	0
INSR(3643)	JAK1(3716)	0
INSR(3643)	JAK2(3717)	0
INSR(3643)	MAD2L1(4085)	0
INSR(3643)	SMAD2(4087)	0
INSR(3643)	ENPP1(5167)	0
INSR(3643)	PIK3R1(5295)	0
INSR(3643)	PRKCA(5578)	0
INSR(3643)	PRKCD(5580)	0
INSR(3643)	MAPK3(5595)	0
INSR(3643)	PTK2(5747)	0
INSR(3643)	PTPN1(5770)	0
INSR(3643)	PTPN2(5771)	0
INSR(3643)	PTPN6(5777)	0
INSR(3643)	PTPN11(5781)	0
INSR(3643)	PTPRC(5788)	0
INSR(3643)	PTPRF(5792)	0
INSR(3643)	RAF1(5894)	0
INSR(3643)	RASA1(5921)	0
INSR(3643)	SHC1(6464)	0
INSR(3643)	STAT5A(6776)	0
INSR(3643)	STAT5B(6777)	0
INSR(3643)	VAV1(7409)	0
INSR(3643)	PIK3R3(8503)	0
INSR(3643)	SOCS1(8651)	0
INSR(3643)	IRS2(8660)	0
INSR(3643)	SOCS2(8835)	0
INSR(3643)	SOCS3(9021)	0
INSR(3643)	SOCS6(9306)	0
INSR(3643)	VAV3(10451)	0
INSR(3643)	KHDRBS1(10657)	0
IRAK1(3654)	ITGAM(3684)	0
IRAK1(3654)	MYD88(4615)	0
IRAK1(3654)	PRKCI(5584)	0
IRAK1(3654)	PRKCZ(5590)	0
IRAK1(3654)	MAPK8(5599)	0
IRAK1(3654)	STAT3(6774)	0
IRAK1(3654)	MAP3K7(6885)	0
IRAK1(3654)	TLR4(7099)	0
IRAK1(3654)	TRAF6(7189)	0
IRAK1(3654)	SUMO1(7341)	0
IRAK1(3654)	FADD(8772)	0
IRAK1(3654)	MAP3K7IP2(23118)	0
IRAK1(3654)	IRAK4(51135)	0
IRAK1(3654)	PELI1(57162)	0
IRAK1(3654)	TIFA(92610)	0
IRAK1(3654)	IL1RAP(3556)	0
IL1RAP(3556)	MYD88(4615)	0
IL1RAP(3556)	PIK3R1(5295)	0
IL1RAP(3556)	RAC1(5879)	0
IL1RAP(3556)	STAT3(6774)	0
IL1RAP(3556)	IL1R2(7850)	0
IL1RAP(3556)	IL18R1(8809)	0
IL1RAP(3556)	PRPF40A(55660)	0
CD151(977)	ITGA6(3655)	0
CD151(977)	ITGA3(3675)	0
CD151(977)	MMP7(4316)	0
HMGA1(3159)	IRF1(3659)	0
HMGA1(3159)	JUN(3725)	0
HMGA1(3159)	NFYA(4800)	0
HMGA1(3159)	RARG(5916)	0
HMGA1(3159)	RXRA(6256)	0
HMGA1(3159)	SP1(6667)	0
HMGA1(3159)	SRF(6722)	0
IRF8(3394)	IRF1(3659)	0
IRF8(3394)	IRF2(3660)	0
IRF8(3394)	SPI1(6688)	0
IRF8(3394)	TRAF6(7189)	0
IRF8(3394)	COPS2(9318)	0
IRF3(3661)	IRF5(3663)	0
IRF3(3661)	PPIB(5479)	0
IRF3(3661)	RELA(5970)	0
IRF3(3661)	IKBKE(9641)	0
PRDM1(639)	IRF4(3662)	0
IRS1(3667)	JAK1(3716)	0
IRS1(3667)	JAK2(3717)	0
IRS1(3667)	PDPK1(5170)	0
IRS1(3667)	PIK3R1(5295)	0
IRS1(3667)	PIK3R2(5296)	0
IRS1(3667)	PRKCD(5580)	0
IRS1(3667)	PRKCG(5582)	0
IRS1(3667)	PRKCQ(5588)	0
IRS1(3667)	PRKCZ(5590)	0
IRS1(3667)	MAPK1(5594)	0
IRS1(3667)	MAPK8(5599)	0
IRS1(3667)	MAPK9(5601)	0
IRS1(3667)	PTK2(5747)	0
IRS1(3667)	PTPN1(5770)	0
IRS1(3667)	PTPN11(5781)	0
IRS1(3667)	PTPRC(5788)	0
IRS1(3667)	PTPRF(5792)	0
IRS1(3667)	RAD51(5888)	0
IRS1(3667)	ROCK1(6093)	0
IRS1(3667)	SHC1(6464)	0
IRS1(3667)	TYK2(7297)	0
IRS1(3667)	YWHAE(7531)	0
IRS1(3667)	PIK3R3(8503)	0
IRS1(3667)	SOCS1(8651)	0
IRS1(3667)	SOCS3(9021)	0
IRS1(3667)	SNF1LK2(23235)	0
IRS1(3667)	ATP2A3(489)	0
ITGA1(3672)	MATN1(4146)	0
ITGA1(3672)	PTPN2(5771)	0
ITGA1(3672)	LAMA1(284217)	0
ITGA3(3675)	CD82(3732)	0
ITGA3(3675)	RABIF(5877)	0
ITGA3(3675)	TIMP2(7077)	0
ITGA3(3675)	HPS5(11234)	0
ITGA4(3676)	ITGB7(3695)	0
ITGA4(3676)	CD82(3732)	0
ITGA4(3676)	PRKACA(5566)	0
ITGA4(3676)	MADCAM1(8174)	0
ITGA4(3676)	LPXN(9404)	0
ITGA4(3676)	ADAM28(10863)	0
TNC(3371)	ITGA5(3678)	0
TNC(3371)	PTPRB(5787)	0
ITGA9(3680)	SPP1(6696)	0
ICAM3(3385)	ITGAL(3683)	0
ICAM3(3385)	ITGB2(3689)	0
ICAM3(3385)	MSN(4478)	0
ICAM3(3385)	PRKCQ(5588)	0
ICAM3(3385)	VIL2(7430)	0
ICAM3(3385)	ZBTB16(7704)	0
ITGAL(3683)	PTPRC(5788)	0
ITGAL(3683)	ICAM5(7087)	0
ITGAL(3683)	RANBP9(10048)	0
ICAM2(3384)	ITGAM(3684)	0
ICAM2(3384)	ITGB2(3689)	0
ICAM2(3384)	MSN(4478)	0
ICAM2(3384)	VIL2(7430)	0
HP(3240)	ITGAM(3684)	0
HP(3240)	ITGB2(3689)	0
CYR61(3491)	ITGAV(3685)	0
CYR61(3491)	ITGB5(3693)	0
ITGA5(3678)	ITGB3(3690)	0
ITGA5(3678)	ITGB5(3693)	0
ITGA5(3678)	PECAM1(5175)	0
ITGA5(3678)	SPP1(6696)	0
ITGAV(3685)	ITGB3(3690)	0
ITGAV(3685)	ITGB5(3693)	0
ITGAV(3685)	ITGB6(3694)	0
ITGAV(3685)	ITGB8(3696)	0
ITGAV(3685)	MMP2(4313)	0
ITGAV(3685)	MMP14(4323)	0
ITGAV(3685)	PDGFRA(5156)	0
ITGAV(3685)	PTK2(5747)	0
ITGAV(3685)	SPP1(6696)	0
ITGAV(3685)	TGFB1(7040)	0
ITGAV(3685)	THY1(7070)	0
ITGA6(3655)	ITGB4(3691)	0
ITGA6(3655)	CD82(3732)	0
ITGA6(3655)	PRKCD(5580)	0
ITGA2(3673)	MMP1(4312)	0
ITGA2(3673)	LAMA1(284217)	0
ILK(3611)	ITGB2(3689)	0
ILK(3611)	ITGB3(3690)	0
ILK(3611)	PPP1R12A(4659)	0
ILK(3611)	PDPK1(5170)	0
ILK(3611)	PARVG(64098)	0
ITGB2(3689)	CD82(3732)	0
ITGB2(3689)	KNG1(3827)	0
ITGB2(3689)	PRKCA(5578)	0
ITGB2(3689)	PRKCB1(5579)	0
ITGB2(3689)	PRKCD(5580)	0
ITGB2(3689)	PRKCH(5583)	0
ITGB2(3689)	PTK2(5747)	0
ITGB2(3689)	SYK(6850)	0
ITGB2(3689)	ICAM5(7087)	0
ITGB2(3689)	COPS3(8533)	0
ITGB2(3689)	NUMB(8650)	0
ITGB2(3689)	VNN2(8875)	0
ITGB2(3689)	PSCD1(9267)	0
ITGB2(3689)	RANBP9(10048)	0
ITGB2(3689)	CD226(10666)	0
ITGB2(3689)	ITGAX(3687)	0
ITGB2(3689)	ITGAM(3684)	0
ITGB2(3689)	DAB1(1600)	0
ITGAM(3684)	PLAUR(5329)	0
ITGAM(3684)	THY1(7070)	0
DAB1(1600)	ITGB3(3690)	0
DAB1(1600)	ITGB5(3693)	0
DAB1(1600)	ITGB7(3695)	0
DAB1(1600)	PTPN11(5781)	0
DAB1(1600)	SIAH1(6477)	0
ITGB3(3690)	KDR(3791)	0
ITGB3(3690)	PDGFRA(5156)	0
ITGB3(3690)	PDGFRB(5159)	0
ITGB3(3690)	PDPK1(5170)	0
ITGB3(3690)	PECAM1(5175)	0
ITGB3(3690)	PTK2(5747)	0
ITGB3(3690)	SHC1(6464)	0
ITGB3(3690)	THBS1(7057)	0
ITGB3(3690)	THY1(7070)	0
ITGB3(3690)	VTN(7448)	0
ITGB3(3690)	NUMB(8650)	0
ALOX12(239)	ITGB4(3691)	0
ALOX12(239)	LMNA(4000)	0
ITGB4(3691)	MET(4233)	0
ITGB4(3691)	PRKCA(5578)	0
ITGB4(3691)	PRKCD(5580)	0
ITGB4(3691)	PTK2(5747)	0
ITGB4(3691)	SHC1(6464)	0
ITGB4(3691)	VIM(7431)	0
ITGB4(3691)	YES1(7525)	0
ITGB4(3691)	ERBB2IP(55914)	0
ITGB5(3693)	NUMB(8650)	0
ITGB5(3693)	PALLD(23022)	0
ITGAE(3682)	ITGB7(3695)	0
ITK(3702)	LCK(3932)	0
ITK(3702)	LCP2(3937)	0
ITK(3702)	SMAD4(4089)	0
ITK(3702)	PLCG2(5336)	0
ITK(3702)	WAS(7454)	0
ITK(3702)	SOCS1(8651)	0
ITK(3702)	KHDRBS1(10657)	0
ITK(3702)	BLNK(29760)	0
ITPR1(3708)	ITPR3(3710)	0
ITPR1(3708)	LYN(4067)	0
ITPR1(3708)	PRKACA(5566)	0
ITPR1(3708)	PRKG1(5592)	0
ITPR1(3708)	HOMER2(9455)	0
ITPR1(3708)	BANK1(55024)	0
IL3RA(3563)	JAK1(3716)	0
IL3RA(3563)	JAK2(3717)	0
IL7R(3575)	JAK1(3716)	0
IL7R(3575)	LYN(4067)	0
IL7R(3575)	PIK3R1(5295)	0
IL7R(3575)	STAT3(6774)	0
IL7R(3575)	STAT5A(6776)	0
IL7R(3575)	STAT5B(6777)	0
IL5RA(3568)	JAK1(3716)	0
IL5RA(3568)	JAK2(3717)	0
JAK1(3716)	PDGFRA(5156)	0
JAK1(3716)	PDGFRB(5159)	0
JAK1(3716)	PIK3R1(5295)	0
JAK1(3716)	PLAUR(5329)	0
JAK1(3716)	PLCG2(5336)	0
JAK1(3716)	PRKCZ(5590)	0
JAK1(3716)	PTPN2(5771)	0
JAK1(3716)	PTPN6(5777)	0
JAK1(3716)	PTPN11(5781)	0
JAK1(3716)	PTPRC(5788)	0
JAK1(3716)	RAF1(5894)	0
JAK1(3716)	STAT1(6772)	0
JAK1(3716)	STAT2(6773)	0
JAK1(3716)	STAT3(6774)	0
JAK1(3716)	STAT5A(6776)	0
JAK1(3716)	STAT6(6778)	0
JAK1(3716)	SYK(6850)	0
JAK1(3716)	TEC(7006)	0
JAK1(3716)	TNFRSF1A(7132)	0
JAK1(3716)	TSHR(7253)	0
JAK1(3716)	TYK2(7297)	0
JAK1(3716)	CXCR4(7852)	0
JAK1(3716)	STAM(8027)	0
JAK1(3716)	SOCS1(8651)	0
JAK1(3716)	IRS2(8660)	0
JAK1(3716)	SOCS3(9021)	0
JAK1(3716)	OSMR(9180)	0
JAK1(3716)	IL21R(50615)	0
JAK1(3716)	STATIP1(55250)	0
IFNGR2(3460)	JAK2(3717)	0
IFNGR2(3460)	DNAJA3(9093)	0
JAK2(3717)	KIT(3815)	0
JAK2(3717)	LYN(4067)	0
JAK2(3717)	MPL(4352)	0
JAK2(3717)	NFKBIA(4792)	0
JAK2(3717)	PDGFRB(5159)	0
JAK2(3717)	PIK3R1(5295)	0
JAK2(3717)	PKD1(5310)	0
JAK2(3717)	PLCG2(5336)	0
JAK2(3717)	PPP2CA(5515)	0
JAK2(3717)	PPP2R1B(5519)	0
JAK2(3717)	PPP2R5A(5525)	0
JAK2(3717)	PTK2(5747)	0
JAK2(3717)	PTPN1(5770)	0
JAK2(3717)	PTPN6(5777)	0
JAK2(3717)	PTPN11(5781)	0
JAK2(3717)	PTPRC(5788)	0
JAK2(3717)	RAF1(5894)	0
JAK2(3717)	SHC1(6464)	0
JAK2(3717)	STAT1(6772)	0
JAK2(3717)	STAT2(6773)	0
JAK2(3717)	STAT3(6774)	0
JAK2(3717)	STAT5A(6776)	0
JAK2(3717)	STAT5B(6777)	0
JAK2(3717)	TEC(7006)	0
JAK2(3717)	TNFRSF1A(7132)	0
JAK2(3717)	TSHR(7253)	0
JAK2(3717)	VAV1(7409)	0
JAK2(3717)	YES1(7525)	0
JAK2(3717)	CXCR4(7852)	0
JAK2(3717)	STAM(8027)	0
JAK2(3717)	SOCS1(8651)	0
JAK2(3717)	IRS2(8660)	0
JAK2(3717)	SOCS3(9021)	0
JAK2(3717)	DNAJA3(9093)	0
JAK2(3717)	OSMR(9180)	0
JAK2(3717)	STATIP1(55250)	0
GATA2(2624)	JUN(3725)	0
GATA2(2624)	PML(5371)	0
GATA2(2624)	MAPK1(5594)	0
GATA2(2624)	SPI1(6688)	0
GATA2(2624)	STAT3(6774)	0
GATA2(2624)	ZBTB16(7704)	0
GATA2(2624)	HDAC3(8841)	0
JUN(3725)	SMAD2(4087)	0
JUN(3725)	SMAD3(4088)	0
JUN(3725)	SMAD4(4089)	0
JUN(3725)	MAF(4094)	0
JUN(3725)	NFYA(4800)	0
JUN(3725)	PRKD1(5587)	0
JUN(3725)	PRKDC(5591)	0
JUN(3725)	MAPK3(5595)	0
JUN(3725)	MAPK8(5599)	0
JUN(3725)	MAPK11(5600)	0
JUN(3725)	MAPK9(5601)	0
JUN(3725)	MAPK10(5602)	0
JUN(3725)	RAGE(5891)	0
JUN(3725)	RB1(5925)	0
JUN(3725)	RELA(5970)	0
JUN(3725)	SP1(6667)	0
JUN(3725)	SPI1(6688)	0
JUN(3725)	SPIB(6689)	0
JUN(3725)	STAT1(6772)	0
JUN(3725)	STAT3(6774)	0
JUN(3725)	STAT4(6775)	0
JUN(3725)	TDG(6996)	0
JUN(3725)	TOP1(7150)	0
JUN(3725)	SUMO1(7341)	0
JUN(3725)	VDR(7421)	0
JUN(3725)	NCOA3(8202)	0
JUN(3725)	PIAS1(8554)	0
JUN(3725)	NCOA1(8648)	0
JUN(3725)	HDAC3(8841)	0
JUN(3725)	DDX21(9188)	0
JUN(3725)	NCOA2(10499)	0
JUN(3725)	COPS5(10987)	0
JUN(3725)	SNRK(54861)	0
JUN(3725)	PACS1(55690)	0
JUN(3725)	HHEX(3087)	0
JUN(3725)	FOSL2(2355)	0
HHEX(3087)	PML(5371)	0
FOSL2(2355)	JUNB(3726)	0
FOSL2(2355)	JUND(3727)	0
FOSB(2354)	JUNB(3726)	0
FOSB(2354)	JUND(3727)	0
JUNB(3726)	SMAD3(4088)	0
JUNB(3726)	SMAD4(4089)	0
JUNB(3726)	MAPK8(5599)	0
ANK3(288)	SMAD2(4087)	0
ANK3(288)	SMAD3(4088)	0
ANK3(288)	PIK3R1(5295)	0
KDR(3791)	NCK1(4690)	0
KDR(3791)	PLCG2(5336)	0
KDR(3791)	PTPN6(5777)	0
KDR(3791)	PTPN11(5781)	0
KDR(3791)	RASA1(5921)	0
KDR(3791)	SHC1(6464)	0
KDR(3791)	STAT1(6772)	0
KDR(3791)	TIMP3(7078)	0
KDR(3791)	VEGF(7422)	0
KDR(3791)	VEGFC(7424)	0
KDR(3791)	YES1(7525)	0
KDR(3791)	IQGAP1(8826)	0
KDR(3791)	NRP1(8829)	0
KIT(3815)	LCK(3932)	0
KIT(3815)	LYN(4067)	0
KIT(3815)	PIK3CG(5294)	0
KIT(3815)	PIK3R1(5295)	0
KIT(3815)	PIK3R2(5296)	0
KIT(3815)	PRKCA(5578)	0
KIT(3815)	PRKCB1(5579)	0
KIT(3815)	PTPN6(5777)	0
KIT(3815)	PTPN11(5781)	0
KIT(3815)	PTPRO(5800)	0
KIT(3815)	RASA1(5921)	0
KIT(3815)	STAT1(6772)	0
KIT(3815)	STAT5A(6776)	0
KIT(3815)	STAT5B(6777)	0
KIT(3815)	TEC(7006)	0
KIT(3815)	YES1(7525)	0
KIT(3815)	SOCS1(8651)	0
KIT(3815)	SOCS6(9306)	0
KIT(3815)	GRAP2(9402)	0
KIT(3815)	SOCS5(9655)	0
KIT(3815)	PTPRU(10076)	0
KIT(3815)	GRAP(10750)	0
KIT(3815)	BRDG1(26228)	0
KIT(3815)	SPRED1(161742)	0
KIT(3815)	SPRED2(200734)	0
IGFBP3(3486)	KPNB1(3837)	0
IGFBP3(3486)	MMP1(4312)	0
IGFBP3(3486)	MMP2(4313)	0
IGFBP3(3486)	PLG(5340)	0
IGFBP3(3486)	RXRA(6256)	0
IGFBP3(3486)	POLA2(23649)	0
CTSS(1520)	KNG1(3827)	0
CTSS(1520)	SLPI(6590)	0
KNG1(3827)	PLAUR(5329)	0
KNG1(3827)	PLG(5340)	0
KNG1(3827)	THBS1(7057)	0
KNG1(3827)	VTN(7448)	0
KPNB1(3837)	KPNA3(3839)	0
KPNB1(3837)	SMAD2(4087)	0
KPNB1(3837)	SMAD3(4088)	0
KPNB1(3837)	CD99(4267)	0
KPNB1(3837)	NFYA(4800)	0
KPNB1(3837)	PTMA(5757)	0
KPNB1(3837)	PTN(5764)	0
KPNB1(3837)	PTPN2(5771)	0
KPNB1(3837)	RAN(5901)	0
KPNB1(3837)	RANBP2(5903)	0
KPNB1(3837)	RPL5(6125)	0
KPNB1(3837)	SMN1(6606)	0
KPNB1(3837)	TP53(7157)	0
KPNB1(3837)	NUP153(9972)	0
KPNB1(3837)	NUP50(10762)	0
KPNB1(3837)	PRKD3(23683)	0
KPNB1(3837)	EDD1(51366)	0
TNPO1(3842)	RAN(5901)	0
TNPO1(3842)	RANBP2(5903)	0
TNPO1(3842)	RPL5(6125)	0
TNPO1(3842)	NUP214(8021)	0
TNPO1(3842)	NUP153(9972)	0
TNPO1(3842)	NXF1(10482)	0
TNPO1(3842)	HNRPD(3184)	0
HNRPD(3184)	LDHA(3939)	0
HNRPD(3184)	PCBP2(5094)	0
HNRPD(3184)	PRKACA(5566)	0
HNRPD(3184)	SAFB(6294)	0
HNRPD(3184)	PCSK7(9159)	0
HNRPD(3184)	PABPC1(26986)	0
HNRPD(3184)	SFRS12(140890)	0
LBR(3930)	LMNB1(4001)	0
LBR(3930)	SRPK1(6732)	0
LBR(3930)	CBX3(11335)	0
LBR(3930)	CBX5(23468)	0
